	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143	144	145	146	147	148	149	150	151	152	153	154	155	156	157	158	159	160	161	162	163	164	165	166	167	168	169	170	171	172	173	174	175	176	177	178	179	180	181	182	183	184	185	186	187	188	189	190	191	192	193	194	195	196	197	198	199	200	201	202	203	204	205	206	207	208	209	210	211	212	213	214	215	216	217	218	219	220	221	222	223	224	225
134	26.697	29.424	25.564	23.076	29.446	25.706	23.491	23.351	23.51	23.624	26.786	27.17	29.05	25.506	25.673	22.875	28.665	23.808	23.696	34.849	28.196	25.373	29.231	35.518	28.937	28.781	23.784	35.429	28.409	29.331	25.244	35.203	35.61	29.552	25.425	34.097	23.728	25.891	28.841	24.71	33.153	27.826	28.785	28.406	25.108	27.105	25.145	35.818	28.105	29.052	27.87	28.437	29.219	27.726	28.778	28.21	32.684	22.379	29.295	29.966	34.289	25.09	7.87	28.517	29.684	27.942	23.263	20.895	32.745	31.769	21.199	23.652	32.084	28.59	21.501	22.917	29.692	18.7	21.723	24.244	24.897	27.871	20.301	32.05	4.714	25.434	24.972	22.157	8.986	21.707	18.639	29.159	24.229	5.561	33.829	24.271	22.303	7.404	29.387	10.471	30.218	23.408	14.905	32.453	8.954	12.933	16.143	23.115	16.123	7.035	28.939	32.428	49.12	23.126	36.851	24.596	21.498	20.625	19.055	11.572	17.612	15.677	16.182	14.509	13.991	24.482	7.447	20.852	26.874	31.958	25.388	35.239	16.586	0	21.415	14.122	11.649	20.747	32.285	13.925	4.429	9.054	34.942	23.668	18.669	12.48	14.611	35.243	14.394	32.66	18.826	24.218	34.734	16.74	22.392	26.217	42.98	37.855	23.417	23.951	35.049	41.456	23.971	24.042	36.052	41.049	24.245	23.429	24.261	23.734	23.291	38.175	24.675	24.493	38.202	39.743	35.673	41.552	24.254	24.012	24.544	35.965	35.455	34.379	38.102	39.825	38.726	34.815	40.227	25.311	40.964	24.153	43.997	43.96	42.133	35.295	40.805	22.379	39.174	34.934	34.901	38.318	40.518	43.299	38.659	21.346	21.701	37.657	55.157	42.38	20.782	38.069	17.427	20.581	20.352	35.504	20.342	21.747	21.315	17.155	19.786	38.572	39.75	21.051	41.617
135	6.86	6.406	6.211	6.869	6.428	6.634	7.562	7.083	7.242	8.043	6.89	7.274	6.032	6.776	4.697	7.294	5.647	8.227	7.57	8.103	5.178	7.176	6.213	7.71	5.919	5.763	7.804	7.377	5.391	6.313	4.502	7.367	8.063	6.534	4.258	8.735	7.46	3.916	5.823	4.142	7.939	4.376	5.767	5.388	3.711	4.087	3.952	8.43	5.087	6.036	4.852	5.421	6.201	4.71	5.76	3.898	8.349	3.858	34.936	6.95	11.319	6.485	17.978	5.501	9.648	3.534	3.498	4.547	7.289	8.799	4.127	5.047	7.001	2.924	10.694	7.351	6.676	5.462	6.238	5.639	5.37	3.027	4.595	9.08	23.036	31.075	5.468	3.587	19.094	2.988	4.483	34.8	2.672	17.089	39.47	6.487	2.571	13.097	24.958	22.625	35.859	4.803	7.727	22.842	25.921	11.514	15.248	2.163	19.346	17	36.989	15.009	54.761	12.319	42.492	31.486	5.247	15.131	3.39	12.707	4.502	33.999	21.077	24.617	21.136	2.999	25.769	3.291	16.067	11.98	4.82	15.341	11.092	22.568	0	30.432	29.971	1.635	37.926	26.079	22.314	19.162	40.583	33.776	18.624	24.634	32.933	40.884	32.716	38.301	19.087	6.434	25.123	26.848	32.5	36.325	23.669	10.995	7.851	8.385	7.718	9.838	9.49	9.561	8.694	9.172	9.764	8.948	9.78	9.253	8.81	18.864	10.194	10.012	20.783	15.217	12.703	9.934	9.773	9.531	10.063	9.633	12.485	11.409	9.664	11.565	21.307	11.845	15.701	11.519	15.927	9.672	12.379	18.882	10.515	12.325	12.266	7.507	10.709	11.964	9.061	10.873	14.779	23.988	10.226	10.539	8.334	10.317	35.846	23.069	6.299	9.813	6.608	6.547	6.258	12.534	5.865	10.94	7.105	6.516	8.979	11.776	16.78	10.244	13.078
136	36.438	36.394	35.77	36.088	36.534	36.112	36.503	36.363	36.522	36.636	36.992	37.127	37.394	35.712	35.879	35.887	36.476	36.82	36.708	38.205	37.111	35.603	37.405	37.812	37.763	37.075	36.796	37.144	37.351	37.879	34.552	37.409	37.591	38.204	34.733	38.837	36.74	35.199	41.087	36.956	39.029	40.072	36.383	40.652	34.416	39.351	34.453	37.023	40.351	41.298	40.116	40.683	38.295	39.972	41.024	34.904	44.93	31.687	38.57	42.212	46.535	34.852	14.395	40.763	41.93	34.54	32.571	30.203	44.991	44.015	30.507	32.96	44.33	33.93	34.513	35.929	41.938	31.712	31.031	34.13	35.103	34.033	29.609	44.296	9.625	34.709	35.178	31.465	14.694	31.015	28.614	38.434	33.537	19.894	43.104	36.517	31.611	26.108	38.662	19.606	39.493	32.553	29.238	41.728	15.022	25.945	26.104	32.423	22.648	16.509	38.214	44.674	58.395	36.138	46.126	33.871	30.806	32.109	31.765	21.046	31.826	3.333	25.457	14.501	20.516	36.728	13.515	31.738	33.696	44.204	37.634	47.485	30.919	14.336	32.966	0	8.653	32.562	41.56	14.904	23.059	15.579	44.217	8.024	27.944	21.755	8.272	44.518	4.007	41.935	25.351	36.464	44.009	3.587	13.939	26.209	47.488	50.101	36.429	36.963	37.82	38.528	36.983	37.054	37.287	37.75	37.257	36.441	37.273	36.746	36.303	42.683	37.687	37.505	50.448	51.989	38.951	38.624	37.266	37.024	37.556	38.211	38.106	46.625	36.641	38.364	50.972	47.061	52.473	38.323	53.21	37.165	38.636	44.037	39.205	38.816	39.038	35.391	37.713	47.18	38.403	36.857	41.849	47.807	37.198	34.358	34.713	36.196	59.665	37.12	33.794	36.608	30.439	33.593	33.364	47.75	33.354	34.759	34.327	30.167	32.798	40.466	39.792	34.063	39.85
137	33.751	33.707	33.083	33.401	33.847	33.425	33.816	33.676	33.835	33.949	34.305	34.44	34.707	33.025	33.192	33.2	33.789	34.133	34.021	35.518	34.424	32.916	34.718	35.125	35.076	34.388	34.109	34.457	34.664	35.192	31.865	34.722	34.904	35.517	32.046	36.15	34.053	32.512	40.051	35.92	36.342	39.036	33.696	39.616	31.729	38.315	31.766	34.336	39.315	40.262	39.08	39.647	35.608	38.936	39.988	32.217	43.894	29	31.525	41.176	45.499	32.165	14.657	39.727	40.894	31.853	29.884	27.516	43.955	42.979	27.82	30.273	43.294	31.243	31.826	33.242	40.902	29.025	28.344	31.443	32.416	31.346	26.922	43.26	7.774	27.664	32.491	28.778	15.773	28.328	25.927	31.389	30.85	16.771	36.059	35.481	28.924	23.421	31.617	12.561	32.448	29.866	26.115	34.683	8.518	23.258	26.366	29.736	22.91	13.822	31.169	43.638	51.35	33.451	39.081	26.826	28.119	25.064	30.265	18.359	28.822	6.177	18.412	21.296	20.778	35.692	7.011	29.051	37.199	43.168	36.598	46.449	27.796	11.649	30.279	8.439	0	29.875	34.515	7.859	16.014	15.841	37.172	13.938	20.899	14.71	5.111	37.473	4.894	34.89	25.613	35.428	36.964	12.024	19.853	33.004	44.801	49.065	33.742	34.276	35.133	35.841	34.296	34.367	34.6	35.063	34.57	33.754	34.586	34.059	33.616	39.996	35	34.818	49.412	50.953	36.264	35.937	34.579	34.337	34.869	35.524	35.419	45.589	33.954	35.677	49.936	46.025	51.437	35.636	52.174	34.478	35.949	41.35	36.518	36.129	36.351	32.704	35.026	46.144	35.716	34.17	39.162	45.12	34.511	31.671	32.026	33.509	56.978	44.201	31.107	33.921	27.752	30.906	30.677	46.714	30.667	32.072	31.64	27.48	30.111	37.779	37.105	31.376	37.163
138	8.585	8.131	7.936	8.594	8.153	8.359	9.287	8.808	8.967	9.768	8.615	8.999	7.757	8.501	5.647	9.019	7.372	9.952	9.295	9.828	6.903	8.901	7.938	9.435	7.644	7.488	9.529	9.102	7.116	8.038	5.452	9.092	9.788	8.259	5.208	10.46	9.185	4.866	7.548	3.417	9.662	6.533	7.492	7.113	4.661	5.812	4.902	10.155	6.812	7.759	6.577	7.144	7.926	6.433	7.485	4.848	10.072	4.808	35.29	8.673	13.042	7.435	17.163	7.224	8.514	4.484	4.448	5.816	9.012	10.522	4.576	5.997	8.724	3.874	11.094	9.076	8.399	7.675	6.644	6.589	6.32	3.977	3.78	10.803	22.221	31.429	8.979	4.537	18.279	4.275	3.668	35.154	3.622	16.126	39.824	5.762	3.521	11.59	25.312	21.662	36.213	5.753	6.764	23.196	24.958	10.699	15.648	3.113	19.746	16.185	37.343	14.284	55.115	12.719	42.846	31.84	6.419	14.168	1.835	11.892	2.782	33.184	20.114	23.802	21.536	1.67	24.954	2.154	16.467	13.814	4.095	17.095	10.129	21.605	1.314	29.617	29.156	0	38.28	25.116	21.351	18.347	40.937	32.961	17.661	23.671	32.118	41.238	31.901	38.655	19.487	5.709	25.477	26.033	31.685	35.51	24.069	12.718	9.576	10.11	9.443	11.563	11.215	11.286	10.419	10.897	11.489	10.673	11.505	10.978	10.535	19.264	11.919	11.737	20.058	21.599	14.426	11.659	11.498	11.256	11.788	11.358	14.208	13.132	11.389	14.327	20.582	13.568	22.083	13.244	22.82	11.397	14.104	25.816	12.24	14.048	15.001	9.232	12.434	13.687	13.654	12.82	16.502	24.388	11.951	10.939	10.059	12.159	36.246	23.469	9.757	12.571	7.008	9.556	9.327	14.257	9.317	11.34	10.29	6.916	9.379	13.501	18.503	10.644	15.813
139	36.616	37.098	37.645	37.561	36.817	37.305	37.08	36.869	36.57	37.018	36.262	35.733	36.664	37.447	37.793	37.562	38.473	36.34	36.522	35.126	38.004	37.847	36.014	35.795	36.361	36.859	36.26	35.706	36.474	35.921	38.194	35.48	35.887	35.439	38.382	34.374	36.278	39.06	35.694	36.353	33.43	37.634	37.414	38.214	39.253	36.913	38.621	36.095	35.975	35.014	37.678	34.175	36.337	35.06	35.233	38.018	32.961	32.178	5.571	34.013	34.566	38.462	37.883	34.624	29.961	37.75	39.423	30.694	33.022	32.046	30.998	39.75	32.361	38.398	55.625	38.043	33.739	32.553	31.522	38.713	38.719	37.744	30.1	32.327	36.992	9.222	37.925	31.956	38.999	39.99	28.438	12.947	40.987	27.428	5.451	22.266	39.593	29.983	13.175	23.434	7.454	39.71	24.583	16.241	26.73	31.575	34.785	39.151	64.277	36.905	7.624	26.801	18.792	57.25	4.565	9.741	31.297	17.909	28.854	32.612	27.411	39.08	16.197	44.522	44.004	36.125	28.08	39.519	60.998	32.235	37.031	34.623	22.536	32.281	38.679	41.342	34.511	38.405	0	26.812	26.671	39.067	4.614	46.841	13.744	19.88	38.014	4.358	37.797	9.896	64.018	24.209	18.522	44.927	52.756	56.23	65.524	34.242	37.832	37.096	35.326	38.816	39.592	40.433	36.329	36.704	40.004	40.526	39.535	40.555	40.388	60.719	39.973	40.607	39.448	40.989	35.95	38.912	41.351	41.109	40.333	36.242	35.732	34.656	41.202	41.265	39.972	35.092	41.473	40.166	39.174	41.25	40.354	42.129	39.694	35.572	41.399	38.199	43.267	35.211	35.178	42.411	38.026	65.843	41.951	53.874	39.026	41.855	75.196	64.924	39.587	42.192	31.886	44.461	40.102	35.781	34.195	44.532	43.599	31.794	52.314	38.849	40.027	53.579	42.822
140	30.208	32.935	29.075	30.641	32.957	29.217	31.056	33.612	31.075	31.189	30.297	30.681	32.561	29.017	29.184	30.44	32.176	31.373	31.261	38.36	31.707	28.884	32.742	39.029	32.448	32.292	39.494	38.94	31.92	32.842	28.755	38.714	39.121	33.063	28.936	37.608	39.512	29.402	32.352	28.221	36.664	31.337	32.296	31.917	28.619	30.616	28.656	39.329	31.616	32.563	31.381	31.948	32.73	31.237	32.289	31.721	36.195	25.89	23.826	33.477	37.8	28.601	20.817	32.028	33.195	31.453	26.774	24.406	36.256	35.28	24.71	27.163	35.595	32.101	29.684	30.482	33.203	26.265	25.234	27.755	28.408	31.382	23.812	35.561	13.934	19.965	28.483	25.668	21.933	25.218	22.15	23.69	27.74	9.072	28.36	27.782	25.814	14.271	23.918	4.862	24.749	26.919	18.416	26.984	3.135	25.408	28.618	26.626	29.07	19.982	23.47	35.939	43.651	31.309	31.382	19.127	25.009	17.365	22.566	24.519	21.123	12.428	10.713	27.456	26.938	27.993	6.241	24.363	35.057	35.469	28.899	38.75	20.097	13.925	24.926	14.69	7.859	24.258	26.816	0	8.315	22.001	29.473	20.189	13.2	7.011	11.362	29.774	11.145	27.191	31.773	27.729	29.265	18.275	26.104	39.164	46.491	41.366	30.982	31.516	38.56	44.967	31.536	31.607	39.563	44.56	31.81	30.994	31.826	31.299	30.856	41.686	32.24	32.058	41.713	43.254	39.184	45.063	31.819	31.577	32.109	39.476	38.966	37.89	41.613	43.336	42.237	38.326	43.738	32.876	44.475	31.718	47.508	47.471	45.644	38.806	44.316	29.944	42.685	38.445	38.412	41.829	44.029	46.81	42.17	34.841	29.266	41.168	58.668	45.891	28.347	41.58	25.598	28.146	27.917	39.015	27.907	39.355	28.88	25.506	33.281	42.083	43.261	34.546	45.128
141	26.443	29.17	25.31	26.876	29.192	25.452	27.291	29.847	27.31	27.424	26.532	26.916	28.796	25.252	25.419	26.675	28.411	27.608	27.496	34.595	27.942	25.119	28.977	35.264	28.683	28.527	35.729	35.175	28.155	29.077	24.99	34.949	35.356	29.298	25.171	33.843	35.747	25.637	28.587	24.456	32.899	27.572	28.531	28.152	24.854	26.851	24.891	35.564	27.851	28.798	27.616	28.183	28.965	27.472	28.524	27.956	32.43	22.125	23.685	29.712	34.035	24.836	12.296	28.263	29.43	27.688	23.009	20.641	32.491	31.515	20.945	23.398	31.83	28.336	25.919	26.717	29.438	22.5	21.469	23.99	24.643	27.617	20.047	31.796	9.14	19.824	24.718	21.903	13.412	21.453	18.385	23.549	23.975	5.307	28.219	24.017	22.049	10.506	23.777	4.861	24.608	23.154	14.651	26.843	2.84	21.643	24.853	22.861	20.549	11.461	23.329	32.174	43.51	27.544	31.241	18.986	21.244	17.224	18.801	15.998	17.358	20.583	10.572	18.935	18.417	24.228	4.19	20.598	31.292	31.704	25.134	34.985	16.332	4.429	21.161	22.845	16.014	20.493	26.675	8.315	0	13.48	29.332	28.344	13.059	6.87	19.517	29.633	19.3	27.05	23.252	23.964	29.124	26.43	26.818	30.643	42.726	37.601	27.217	27.751	34.795	41.202	27.771	27.842	35.798	40.795	28.045	27.229	28.061	27.534	27.091	37.921	28.475	28.293	37.948	39.489	35.419	41.298	28.054	27.812	28.344	35.711	35.201	34.125	37.848	39.571	38.472	34.561	39.973	29.111	40.71	27.953	43.743	43.706	41.879	35.041	40.551	26.179	38.92	34.68	34.647	38.064	40.264	43.045	38.405	31.076	25.501	37.403	54.903	42.126	24.582	37.815	21.833	24.381	24.152	35.25	24.142	35.59	25.115	21.741	29.516	38.318	39.496	30.781	41.363
142	22.942	22.898	22.274	22.592	23.038	22.616	23.007	22.867	23.026	23.14	23.496	23.631	23.898	22.216	22.383	22.391	22.98	23.324	23.212	24.709	23.615	22.107	23.909	24.316	24.267	23.579	23.3	23.648	23.855	24.383	21.056	23.913	24.095	24.708	21.237	25.341	23.244	21.703	27.591	23.46	25.533	26.576	22.887	27.156	20.92	25.855	20.957	23.527	26.855	27.802	26.62	27.187	24.799	26.476	27.528	21.408	31.434	18.191	36.07	28.716	33.039	21.356	1.184	27.267	28.434	21.044	19.075	16.707	31.495	30.519	17.011	19.464	30.834	20.434	14.706	22.433	28.442	18.216	17.535	20.634	21.607	20.537	16.113	30.8	8.906	32.209	21.682	17.969	4.241	17.519	15.118	35.934	20.041	14.612	40.604	23.021	18.115	12.612	42.206	19.522	36.993	19.057	14.547	40.09	13.146	12.449	10.661	18.927	7.205	3.608	35.714	31.178	55.895	22.642	43.626	31.371	17.31	21.951	18.269	7.55	18.33	19.869	25.233	6.575	5.073	23.232	11.639	18.242	16.489	30.708	24.138	33.989	17.912	9.054	19.47	15.579	15.841	19.066	39.06	22.001	13.48	0	41.717	18.923	25.444	21.531	18.803	42.018	18.586	39.435	9.908	22.968	42.371	11.995	17.647	21.472	33.992	36.605	22.933	23.467	24.324	25.032	23.487	23.558	23.791	24.254	23.761	22.945	23.777	23.25	22.807	29.187	24.191	24.009	36.952	38.493	25.826	25.128	23.77	23.528	24.06	24.715	24.61	33.129	23.145	24.868	37.476	33.565	38.977	24.827	39.714	23.669	25.14	30.541	25.709	25.691	25.542	21.895	24.217	33.684	24.907	23.361	28.353	34.311	23.702	20.862	21.217	22.7	46.169	33.392	20.298	23.112	16.943	20.097	19.868	34.254	19.858	21.263	20.831	16.671	19.302	26.97	26.296	20.567	26.354
143	39.24	39.722	40.269	40.185	39.441	39.929	39.704	39.493	39.194	39.642	38.886	38.357	39.288	40.071	40.417	40.186	41.097	38.964	39.146	37.75	40.628	40.471	38.638	38.419	38.985	39.483	38.884	38.33	39.098	38.545	40.818	38.104	38.511	38.063	41.006	36.998	38.902	41.684	38.318	38.977	36.054	40.258	40.038	40.838	41.877	39.537	41.245	38.719	38.599	37.638	40.302	36.799	38.961	37.684	37.857	40.642	35.585	34.802	8.195	36.637	37.19	41.086	40.507	37.248	32.585	40.374	42.047	33.318	35.646	34.67	33.622	42.374	34.985	41.022	58.249	40.667	36.363	35.177	34.146	41.337	41.343	40.368	32.724	34.951	39.616	11.846	40.549	34.58	41.623	42.614	31.062	15.571	43.611	30.052	8.075	24.89	42.217	32.607	15.799	26.058	10.078	42.334	27.207	18.865	29.354	34.199	37.409	41.775	66.901	39.529	10.248	29.425	14.179	59.874	7.835	12.365	33.921	20.533	31.478	35.236	30.035	41.704	18.821	47.146	46.628	38.749	30.704	42.143	63.622	34.859	39.655	37.247	25.16	34.905	41.303	43.966	37.135	41.029	4.472	29.436	29.295	41.691	0	49.465	16.368	22.504	40.638	7.43	40.421	12.52	66.642	26.833	21.146	47.551	55.38	58.854	68.148	36.866	40.456	39.72	37.95	41.44	42.216	43.057	38.953	39.328	42.628	43.15	42.159	43.179	43.012	63.343	42.597	43.231	42.072	43.613	38.574	41.536	43.975	43.733	42.957	38.866	38.356	37.28	43.826	43.889	42.596	37.716	44.097	42.79	41.798	43.874	42.978	44.753	42.318	38.196	44.023	40.823	45.891	37.835	37.802	45.035	40.65	68.467	44.575	56.498	41.65	44.479	77.82	67.548	42.211	44.816	34.51	47.085	42.726	38.405	36.819	47.156	46.223	34.418	54.938	41.473	42.651	56.203	45.446
144	37.556	37.512	36.888	37.206	37.652	37.23	37.621	37.481	37.64	37.754	38.11	38.245	38.512	36.83	36.997	37.005	37.594	37.938	37.826	39.323	38.229	36.721	38.523	38.93	38.881	38.193	37.914	38.262	38.469	38.997	35.67	38.527	38.709	39.322	35.851	39.955	37.858	36.317	42.205	38.074	40.147	41.19	37.501	41.77	35.534	40.469	35.571	38.141	41.469	42.416	41.234	41.801	39.413	41.09	42.142	36.022	46.048	32.805	43.855	43.33	47.653	35.97	17.739	41.881	43.048	35.658	33.689	31.321	46.109	45.133	31.625	34.078	45.448	35.048	35.631	37.047	43.056	32.83	32.149	35.248	36.221	35.151	30.727	45.414	19.563	39.994	36.296	32.583	18.038	32.133	29.732	43.719	34.655	29.226	48.389	37.635	32.729	27.226	43.947	24.891	44.778	33.671	29.161	47.013	20.307	27.063	29.448	33.541	25.992	18.222	43.499	45.792	63.68	37.256	51.411	39.156	31.924	36.565	32.883	22.164	32.944	9.471	30.742	14.831	23.86	37.846	18.8	32.856	34.026	45.322	38.752	48.603	32.526	23.668	34.084	7.983	13.938	33.68	46.845	20.189	28.344	18.923	49.502	0	33.229	27.04	13.557	49.803	11.596	47.22	28.695	37.582	49.294	11.199	4.661	15.524	48.606	51.219	37.547	38.081	38.938	39.646	38.101	38.172	38.405	38.868	38.375	37.559	38.391	37.864	37.421	43.801	38.805	38.623	51.566	53.107	40.44	39.742	38.384	38.142	38.674	39.329	39.224	47.743	37.759	39.482	52.09	48.179	53.591	39.441	54.328	38.283	39.754	45.155	40.323	40.305	40.156	36.509	38.831	48.298	39.521	37.975	42.967	48.925	38.316	35.476	35.831	37.314	60.783	37.45	34.912	37.726	31.557	34.711	34.482	48.868	34.472	35.877	35.445	31.285	33.916	41.584	40.91	35.181	40.968
145	22.884	25.611	21.751	23.317	25.633	21.893	23.732	23.592	23.751	23.865	22.973	33.408	25.237	21.693	21.86	23.116	24.852	34.015	34.197	32.801	24.383	21.56	25.418	33.47	25.124	24.968	33.935	33.381	24.596	33.596	21.431	33.155	33.562	33.114	21.612	32.049	33.953	22.078	25.028	20.897	31.105	24.013	24.972	24.593	21.295	23.292	21.332	33.77	24.292	25.239	24.057	24.624	25.406	23.913	24.965	24.397	30.636	18.566	10.758	31.688	32.241	21.277	24.271	24.704	27.636	24.129	19.45	17.082	30.697	29.721	17.386	19.839	30.036	24.777	22.36	23.158	31.414	18.941	17.91	20.431	21.084	24.058	16.488	30.002	23.38	6.897	21.159	18.344	25.387	17.894	14.826	10.622	20.416	13.816	15.292	20.458	18.49	16.371	10.85	9.822	11.681	19.595	10.971	13.916	13.118	17.963	21.173	19.302	31.012	23.293	10.402	24.476	30.583	23.985	18.314	6.059	17.685	4.297	15.242	19	13.799	25.468	2.585	30.91	30.392	20.669	14.468	17.039	27.733	29.91	21.575	32.298	8.924	18.669	17.602	27.73	20.899	16.934	13.748	13.2	13.059	25.455	16.405	33.229	0	6.268	24.402	16.706	24.185	14.123	30.753	20.405	16.197	31.315	39.144	42.618	39.167	31.917	23.658	24.192	33.001	37.643	24.212	24.283	34.004	34.379	24.486	23.67	24.502	23.975	23.532	34.362	24.916	24.734	34.389	35.93	33.625	37.739	24.495	24.253	24.785	33.917	33.407	32.331	34.289	36.012	34.913	32.767	36.414	25.552	37.151	24.394	38.029	40.147	38.32	33.247	36.992	22.62	35.361	32.886	32.853	34.505	35.701	39.486	34.846	27.517	21.942	33.844	51.344	38.567	21.023	34.256	18.274	20.822	20.593	33.456	20.583	32.031	21.556	18.182	25.957	36.524	37.702	27.222	37.804
146	28.763	31.49	27.63	29.196	31.512	27.772	29.611	32.167	29.63	29.744	28.852	29.236	31.116	27.572	27.739	28.995	30.731	29.928	29.816	36.915	30.262	27.439	31.297	37.584	31.003	30.847	38.049	37.495	30.475	31.397	27.31	37.269	37.676	31.618	27.491	36.163	38.067	27.957	30.907	26.776	35.219	29.892	30.851	30.472	27.174	29.171	27.211	37.884	30.171	31.118	29.936	30.503	31.285	29.792	30.844	30.276	34.75	24.445	16.894	32.032	36.355	27.156	20.347	30.583	31.75	30.008	25.329	22.961	34.811	33.835	23.265	25.718	34.15	30.656	28.239	29.037	31.758	24.82	23.789	26.31	26.963	29.937	22.367	34.116	17.191	13.033	27.038	24.223	21.463	23.773	20.705	16.758	26.295	7.627	21.428	26.337	24.369	12.826	16.986	3.633	17.817	25.474	16.971	20.052	6.929	23.963	27.173	25.181	28.6	19.512	16.538	30.612	36.719	29.864	24.45	12.195	23.564	10.433	21.121	25	19.678	19.279	3.781	26.986	26.468	26.548	8.279	22.918	33.612	34.024	27.454	38.434	15.06	12.48	23.481	21.541	14.71	22.813	19.884	7.011	6.87	21.531	22.541	27.04	6.268	0	18.213	22.842	17.996	20.259	31.303	26.284	22.333	25.126	32.955	38.694	45.046	39.921	29.537	30.071	37.115	43.522	30.091	30.162	38.118	43.115	30.365	29.549	30.381	29.854	29.411	40.241	30.795	30.613	40.268	41.809	37.739	43.618	30.374	30.132	30.664	38.031	37.521	36.445	40.168	41.891	40.792	36.881	42.293	31.431	43.03	30.273	46.063	46.026	44.199	37.361	42.871	28.499	41.24	37	36.967	40.384	42.584	45.365	40.725	33.396	27.821	39.723	57.223	44.446	26.902	40.135	24.153	26.701	26.472	37.57	26.462	37.91	27.435	24.061	31.836	40.638	41.816	33.101	43.683
147	36.713	36.669	36.045	36.363	36.809	36.387	36.778	36.638	36.797	36.911	37.267	37.402	37.669	35.987	36.154	36.162	36.751	37.095	36.983	38.48	37.386	35.878	37.68	38.087	38.038	37.35	37.071	37.419	37.626	38.154	34.827	37.684	37.866	38.479	35.008	39.112	37.015	35.474	41.362	37.231	39.304	40.347	36.658	40.927	34.691	39.626	34.728	37.298	40.626	41.573	40.391	40.958	38.57	40.247	41.299	35.179	45.205	31.962	35.028	42.487	46.81	35.127	17.619	41.038	42.205	34.815	32.846	30.478	45.266	44.29	30.782	33.235	44.605	34.205	34.788	36.204	42.213	31.987	31.306	34.405	35.378	34.308	29.884	44.571	10.736	31.167	35.453	31.74	18.735	31.29	28.889	34.892	33.812	20.274	39.562	36.792	31.886	26.383	35.12	16.064	35.951	32.828	29.618	38.186	11.48	26.22	29.328	32.698	25.872	16.784	34.672	44.949	54.853	36.413	42.584	30.329	31.081	28.567	33.768	21.321	32.325	3.531	21.915	24.258	23.74	37.003	9.973	32.013	40.161	44.479	37.909	47.76	31.299	14.611	33.241	8.058	5.111	32.837	38.018	11.362	19.517	18.803	40.675	13.557	24.402	18.213	0	40.976	4.513	38.393	28.575	36.739	40.467	11.643	19.472	35.966	47.763	50.376	36.704	37.238	38.095	38.803	37.258	37.329	37.562	38.025	37.532	36.716	37.548	37.021	36.578	42.958	37.962	37.78	50.723	52.264	39.226	38.899	37.541	37.299	37.831	38.486	38.381	46.9	36.916	38.639	51.247	47.336	52.748	38.598	53.485	37.44	38.911	44.312	39.48	39.091	39.313	35.666	37.988	47.455	38.678	37.132	42.124	48.082	37.473	34.633	34.988	36.471	59.94	47.163	34.069	36.883	30.714	33.868	33.639	48.025	33.629	35.034	34.602	30.442	33.073	40.741	40.067	34.338	40.125
148	39.574	40.056	40.603	40.519	39.775	40.263	40.038	39.827	39.528	39.976	39.22	38.691	39.622	40.405	40.751	40.52	41.431	39.298	39.48	38.084	40.962	40.805	38.972	38.753	39.319	39.817	39.218	38.664	39.432	38.879	41.152	38.438	38.845	38.397	41.34	37.332	39.236	42.018	38.652	39.311	36.388	40.592	40.372	41.172	42.211	39.871	41.579	39.053	38.933	37.972	40.636	37.133	39.295	38.018	38.191	40.976	35.919	35.136	8.529	36.971	37.524	41.42	40.841	37.582	32.919	40.708	42.381	33.652	35.98	35.004	33.956	42.708	35.319	41.356	58.583	41.001	36.697	35.511	34.48	41.671	41.677	40.702	33.058	35.285	39.95	12.18	40.883	34.914	41.957	42.948	31.396	7.539	43.945	30.386	4.557	25.224	42.551	32.941	16.133	26.392	3.15	42.668	27.541	19.199	29.688	34.533	37.743	42.109	67.235	39.863	10.582	29.759	12.274	60.208	4.307	12.699	34.255	20.867	31.812	35.57	30.369	42.038	19.155	47.48	46.962	39.083	31.038	42.477	63.956	35.193	39.989	37.581	25.494	35.239	41.637	44.3	37.469	41.363	4.358	29.77	29.629	42.025	7.572	49.799	16.702	22.838	40.972	0	40.755	5.592	66.976	27.167	21.48	47.885	55.714	59.188	68.482	37.2	40.79	40.054	38.284	41.774	42.55	43.391	39.287	39.662	42.962	43.484	42.493	43.513	43.346	63.677	42.931	43.565	42.406	43.947	38.908	41.87	44.309	44.067	43.291	39.2	38.69	37.614	44.16	44.223	42.93	38.05	44.431	43.124	42.132	44.208	43.312	45.087	42.652	38.53	44.357	41.157	46.225	38.169	38.136	45.369	40.984	68.801	44.909	56.832	41.984	44.813	78.154	67.882	42.545	45.15	34.844	47.419	43.06	38.739	37.153	47.49	46.557	34.752	55.272	41.807	42.985	56.537	45.78
